品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量
数据不吹牛,sherlyfh,2019/4/18 0:21,交易成功,163,0,北京,北京市,1
数据不吹牛,khappysiy,2019/4/18 0:22,交易成功,118,0,上海,上海市,2
数据不吹牛,贝z爱你h,2019/4/18 0:22,交易成功,137,0,黑龙江省,绥化市,2
数据不吹牛,szhourongn,2019/4/18 0:22,交易成功,99,0,江苏省,泰州市,2
数据不吹牛,3liuning00,2019/4/18 0:22,交易成功,254,0,江苏省,无锡市,1
数据不吹牛,1carl1,2019/4/18 0:22,交易成功,169,0,北京,北京市,2
数据不吹牛,畩猫,2019/4/18 0:23,交易成功,33,0,江苏省,无锡市,1
数据不吹牛,抹街角笑,2019/4/18 0:23,交易成功,55,0,浙江省,宁波市,4
数据不吹牛,2cici198909,2019/4/18 0:23,交易成功,99,0,广东省,深圳市,2
数据不吹牛,9sunmerm,2019/4/18 0:23,交易成功,73,0,上海,上海市,5
数据不吹牛,布鱼布,2019/4/18 0:23,交易成功,87,0,江苏省,连云港市,1
数据不吹牛,大悲帝,2019/4/18 0:23,交易成功,87,0,上海,上海市,1
数据不吹牛,2wendyma11,2019/4/18 0:23,交易成功,31,0,广东省,广州市,1
数据不吹牛,atboy,2019/4/18 0:23,交易成功,129,0,上海,上海市,2
数据不吹牛,幽绿,2019/4/18 0:24,交易成功,152,0,浙江省,杭州市,2
数据不吹牛,1maygu18,2019/4/18 0:24,交易成功,87,0,上海,上海市,1
数据不吹牛,的莫熊,2019/4/18 0:24,交易成功,175,0,江苏省,南京市,1
数据不吹牛,丑藏丑,2019/4/18 0:24,交易成功,87,0,四川省,成都市,1
数据不吹牛,zmisa199q,2019/4/18 0:24,交易成功,174,0,浙江省,杭州市,1
数据不吹牛,甲区,2019/4/18 0:24,交易成功,96,0,江苏省,镇江市,2
数据不吹牛,7爱在进行时19,2019/4/18 0:24,交易成功,171,0,河北省,石家庄市,1
数据不吹牛,春媛,2019/4/18 0:24,交易成功,87,0,辽宁省,沈阳市,1
数据不吹牛,3永不妥协0,2019/4/18 0:24,交易成功,191,0,天津,天津市,1
数据不吹牛,eappletogetr,2019/4/18 0:24,交易成功,228,0,广东省,广州市,2
数据不吹牛,5俊杰控897,2019/4/18 0:25,交易成功,181,0,广东省,深圳市,1
数据不吹牛,蛋皮宠,2019/4/18 0:25,交易成功,87,0,浙江省,丽水市,1
数据不吹牛,2tb73162,2019/4/18 0:25,交易成功,162,0,北京,北京市,1
数据不吹牛,1jessie1991,2019/4/18 0:25,交易成功,30,0,浙江省,宁波市,5
数据不吹牛,0格格01,2019/4/18 0:26,交易成功,31,0,新疆维吾尔自治区,塔城地区,1
数据不吹牛,2lovete1,2019/4/18 0:26,交易成功,87,0,河南省,洛阳市,1
数据不吹牛,云ste宝,2019/4/18 0:26,交易成功,154,0,湖北省,黄石市,5
数据不吹牛,1褪色回忆20,2019/4/18 0:26,交易成功,87,0,山西省,太原市,1
数据不吹牛,ugrace_donghuii,2019/4/18 0:27,交易成功,87,0,河北省,石家庄市,1
数据不吹牛,s淼淼t,2019/4/18 0:27,交易成功,74,0,湖北省,武汉市,3
数据不吹牛,1阿雨20,2019/4/18 0:27,交易成功,136,0,广东省,广州市,1
数据不吹牛,b悠悠c,2019/4/18 0:27,交易成功,113,0,安徽省,合肥市,4
数据不吹牛,nstaceyyog,2019/4/18 0:27,交易成功,99,0,上海,上海市,2
数据不吹牛,whandsomedn,2019/4/18 0:28,交易成功,87,0,湖南省,长沙市,1
数据不吹牛,p温青p,2019/4/18 0:28,交易成功,205,0,辽宁省,沈阳市,1
数据不吹牛,6anran7,2019/4/18 0:28,交易成功,31,0,浙江省,舟山市,1
数据不吹牛,1liner2,2019/4/18 0:28,交易成功,95,0,广东省,深圳市,2
数据不吹牛,王m攀,2019/4/18 0:28,交易成功,99,0,浙江省,杭州市,2
数据不吹牛,啡狼,2019/4/18 0:28,交易成功,87,0,重庆,重庆市,1
数据不吹牛,mthedevilknowsmyne,2019/4/18 0:28,交易成功,143,0,北京,北京市,3
数据不吹牛,3黑2,2019/4/18 0:28,交易成功,210,0,江苏省,南京市,1
数据不吹牛,0loveabc29,2019/4/18 0:28,交易成功,99,0,北京,北京市,2
数据不吹牛,e小虾cn,2019/4/18 0:28,交易成功,239,0,广东省,深圳市,1
数据不吹牛,1赤白干净的骨头6,2019/4/18 0:29,交易成功,168,0,北京,北京市,1
数据不吹牛,3khuntoria190,2019/4/18 0:29,交易成功,98,0,辽宁省,沈阳市,2
数据不吹牛,kkinona,2019/4/18 0:29,交易成功,248,0,上海,上海市,2
数据不吹牛,0luoxuan131429,2019/4/18 0:29,交易成功,33,0,陕西省,西安市,1
数据不吹牛,1李可好21,2019/4/18 0:30,交易成功,87,0,湖北省,黄冈市,1
数据不吹牛,ocuck鹃,2019/4/18 0:31,交易成功,198,0,上海,上海市,1
数据不吹牛,花摩西猫,2019/4/18 0:31,交易成功,89,0,北京,北京市,1
数据不吹牛,8alize3,2019/4/18 0:31,交易成功,208,0,广东省,深圳市,1
数据不吹牛,emoclor,2019/4/18 0:31,交易成功,114,0,内蒙古自治区,呼伦贝尔市,3
数据不吹牛,1lulin10,2019/4/18 0:32,交易成功,34,0,辽宁省,沈阳市,3
数据不吹牛,0无敌小三07,2019/4/18 0:32,交易成功,52,0,上海,上海市,3
数据不吹牛,9huangchenlin12,2019/4/18 0:32,付款以后用户退款成功，交易自动关闭,87,0,上海,上海市,1
数据不吹牛,8周燕8888,2019/4/18 0:32,交易成功,87,0,四川省,泸州市,1
数据不吹牛,n张小梦g,2019/4/18 0:32,交易成功,87,0,上海,上海市,1
数据不吹牛,小ivyioy屋,2019/4/18 0:34,交易成功,46,0,海南省,海口市,4
数据不吹牛,宝火贝,2019/4/18 0:34,交易成功,31,0,北京,北京市,1
数据不吹牛,姆措,2019/4/18 0:35,交易成功,87,0,四川省,成都市,1
数据不吹牛,1xue8213,2019/4/18 0:35,交易成功,33,0,辽宁省,沈阳市,1
数据不吹牛,妞咪妞,2019/4/18 0:35,交易成功,267,0,山西省,太原市,2
数据不吹牛,夕devi姬,2019/4/18 0:35,交易成功,117,0,重庆,重庆市,2
数据不吹牛,0小生意80,2019/4/18 0:35,付款以后用户退款成功，交易自动关闭,124,0,海南省,海口市,2
数据不吹牛,aqdtango,2019/4/18 0:35,交易成功,185,0,山东省,青岛市,2
数据不吹牛,1jingbao1982,2019/4/18 0:35,交易成功,87,0,辽宁省,沈阳市,1
数据不吹牛,userenayuee,2019/4/18 0:36,交易成功,87,0,上海,上海市,1
数据不吹牛,akarajann,2019/4/18 0:36,交易成功,114,0,上海,上海市,3
数据不吹牛,筱未筱,2019/4/18 0:36,交易成功,145,0,四川省,成都市,3
数据不吹牛,0cycy05,2019/4/18 0:36,交易成功,87,0,广东省,佛山市,1
数据不吹牛,大不要叫我大人叫我女人,2019/4/18 0:37,交易成功,102,0,重庆,重庆市,1
数据不吹牛,yxgsloveyu,2019/4/18 0:37,交易成功,102,0,江苏省,南京市,1
数据不吹牛,1vicky_xu18,2019/4/18 0:38,交易成功,258,0,上海,上海市,2
数据不吹牛,奶布艺老虎茶,2019/4/18 0:38,交易成功,86,0,上海,上海市,5
数据不吹牛,懿0杰,2019/4/18 0:38,交易成功,252,0,上海,上海市,1
数据不吹牛,2老许头400,2019/4/18 0:39,交易成功,39,0,福建省,厦门市,6
数据不吹牛,2灰度1,2019/4/18 0:39,交易成功,165,0,福建省,福州市,1
数据不吹牛,0tb_60885,2019/4/18 0:39,交易成功,44,0,江西省,南昌市,4
数据不吹牛,bgloomb,2019/4/18 0:40,交易成功,257,0,新疆维吾尔自治区,乌鲁木齐市,2
数据不吹牛,吖小蓝,2019/4/18 0:40,交易成功,87,0,广东省,清远市,1
数据不吹牛,7zxr88849,2019/4/18 0:40,交易成功,126,0,山西省,阳泉市,9
数据不吹牛,散涩落,2019/4/18 0:41,交易成功,80,0,江苏省,苏州市,2
数据不吹牛,nchrissy_pg,2019/4/18 0:42,交易成功,72,0,北京,北京市,1
数据不吹牛,橙果c,2019/4/18 0:43,交易成功,87,0,广东省,广州市,1
数据不吹牛,sninninh,2019/4/18 0:43,交易成功,87,0,上海,上海市,1
数据不吹牛,hjuanho,2019/4/18 0:43,付款以后用户退款成功，交易自动关闭,240,0,福建省,泉州市,1
数据不吹牛,潜久居深水,2019/4/18 0:44,交易成功,87,0,浙江省,宁波市,1
数据不吹牛,瑞人,2019/4/18 0:44,交易成功,259,0,上海,上海市,1
数据不吹牛,u一ta一,2019/4/18 0:44,交易成功,87,0,辽宁省,沈阳市,1
数据不吹牛,2yanchunchun0,2019/4/18 0:45,交易成功,218,0,河北省,廊坊市,1
数据不吹牛,hjuanho,2019/4/18 0:45,交易成功,129,0,福建省,泉州市,1
数据不吹牛,叶叶叶叶艳,2019/4/18 0:46,交易成功,140,0,江苏省,南京市,1
数据不吹牛,ohippobluex,2019/4/18 0:47,交易成功,87,0,四川省,泸州市,1
数据不吹牛,esupercicr,2019/4/18 0:48,交易成功,251,0,福建省,福州市,1
数据不吹牛,1简单_4,2019/4/18 0:48,交易成功,87,0,福建省,福州市,1
数据不吹牛,霏m,2019/4/18 0:48,交易成功,241,0,内蒙古自治区,呼和浩特市,1
数据不吹牛,lxiaoy,2019/4/18 0:48,交易成功,223,0,安徽省,滁州市,1
数据不吹牛,imaomio,2019/4/18 0:49,交易成功,48,0,山东省,青岛市,4
数据不吹牛,eshin琦4er,2019/4/18 0:50,交易成功,51,0,江苏省,南京市,2
数据不吹牛,8miro18,2019/4/18 0:50,交易成功,232,0,上海,上海市,1
数据不吹牛,d糖晓糖ciy,2019/4/18 0:51,交易成功,195,0,安徽省,合肥市,2
数据不吹牛,小pari煜,2019/4/18 0:51,交易成功,87,0,四川省,成都市,1
数据不吹牛,筱雨,2019/4/18 0:52,交易成功,160,0,河南省,南阳市,1
数据不吹牛,mfarewellte,2019/4/18 0:54,交易成功,87,0,湖北省,十堰市,1
数据不吹牛,1tb9921165_22,2019/4/18 0:54,交易成功,87,0,新疆维吾尔自治区,阿克苏地区,1
数据不吹牛,姐莹姐,2019/4/18 0:54,交易成功,104,0,广东省,广州市,2
数据不吹牛,1jingbao1982,2019/4/18 0:55,交易成功,116,0,辽宁省,沈阳市,1
数据不吹牛,yathena_chensu,2019/4/18 0:55,交易成功,87,0,广东省,广州市,1
数据不吹牛,洋柏货,2019/4/18 0:55,交易成功,35,0,山东省,青岛市,4
数据不吹牛,2wulanfang197809,2019/4/18 0:55,交易成功,41,0,湖南省,湘西土家族苗族自治州,3
数据不吹牛,0zhongjl21,2019/4/18 0:55,交易成功,215,0,上海,上海市,1
数据不吹牛,晔琪,2019/4/18 0:56,交易成功,144,0,江苏省,苏州市,2
数据不吹牛,9宝乐儿18,2019/4/18 0:56,交易成功,51,0,四川省,成都市,2
数据不吹牛,0barbara21,2019/4/18 0:57,交易成功,87,0,黑龙江省,大庆市,1
数据不吹牛,0邹莉04,2019/4/18 0:58,交易成功,87,0,江西省,宜春市,1
数据不吹牛,2yoyo60,2019/4/18 0:58,交易成功,31,0,四川省,成都市,1
数据不吹牛,9伯爵15,2019/4/18 0:58,交易成功,87,0,湖北省,武汉市,1
数据不吹牛,胖abc胖,2019/4/18 0:58,交易成功,87,0,河北省,秦皇岛市,1
数据不吹牛,0pink大0,2019/4/18 0:59,交易成功,270,0,江苏省,泰州市,2
数据不吹牛,csatanlovejk,2019/4/18 1:01,交易成功,218,0,上海,上海市,2
数据不吹牛,睿圆圆睿,2019/4/18 1:02,交易成功,252,0,天津,天津市,2
数据不吹牛,嘉cc嘉,2019/4/18 1:02,交易成功,87,0,广东省,惠州市,1
数据不吹牛,0zyy_57,2019/4/18 1:02,交易成功,99,0,云南省,大理白族自治州,2
数据不吹牛,l莎i,2019/4/18 1:02,交易成功,145,0,河北省,沧州市,1
数据不吹牛,escalesanl,2019/4/18 1:03,交易成功,99,0,上海,上海市,2
数据不吹牛,0guozh802,2019/4/18 1:03,交易成功,87,0,湖北省,武汉市,1
数据不吹牛,2梅菲8902,2019/4/18 1:03,交易成功,196,0,湖北省,黄冈市,2
数据不吹牛,1麦田tt1,2019/4/18 1:03,交易成功,89,0,四川省,成都市,1
数据不吹牛,3simon1256,2019/4/18 1:03,交易成功,87,0,浙江省,宁波市,1
数据不吹牛,y空岛空心s,2019/4/18 1:04,交易成功,137,0,辽宁省,盘锦市,1
数据不吹牛,1lijie200403,2019/4/18 1:04,交易成功,122,0,北京,北京市,2
数据不吹牛,uxueningo,2019/4/18 1:04,交易成功,87,0,陕西省,西安市,1
数据不吹牛,9桔子5,2019/4/18 1:05,交易成功,117,0,浙江省,湖州市,2
数据不吹牛,数你这该死学,2019/4/18 1:05,交易成功,151,0,宁夏回族自治区,吴忠市,2
数据不吹牛,耀康,2019/4/18 1:06,交易成功,223,0,广东省,东莞市,1
数据不吹牛,甜乐未央恬,2019/4/18 1:07,交易成功,168,0,江苏省,扬州市,1
数据不吹牛,9nici18,2019/4/18 1:11,交易成功,31,0,广东省,珠海市,1
数据不吹牛,敏kelly敏,2019/4/18 1:12,交易成功,119,0,上海,上海市,3
数据不吹牛,nisacyeg,2019/4/18 1:13,交易成功,145,0,广东省,广州市,2
数据不吹牛,团浣熊吃儿,2019/4/18 1:14,交易成功,87,0,云南省,红河哈尼族彝族自治州,1
数据不吹牛,evivian,2019/4/18 1:14,交易成功,190,0,广东省,东莞市,1
数据不吹牛,s小月h,2019/4/18 1:15,交易成功,145,0,江苏省,苏州市,1
数据不吹牛,贝z爱你h,2019/4/18 1:16,交易成功,139,0,黑龙江省,绥化市,1
数据不吹牛,2华华小丸子3,2019/4/18 1:18,交易成功,270,0,福建省,福州市,2
数据不吹牛,hmogoloy,2019/4/18 1:19,交易成功,89,0,湖北省,武汉市,1
数据不吹牛,q苏木y,2019/4/18 1:19,交易成功,47,0,广东省,广州市,4
数据不吹牛,搜马索,2019/4/18 1:19,交易成功,261,0,山东省,聊城市,2
数据不吹牛,eelaine_zhenzn,2019/4/18 1:19,交易成功,193,0,上海,上海市,1
数据不吹牛,0zym2519,2019/4/18 1:20,交易成功,87,0,北京,北京市,1
数据不吹牛,rlexy,2019/4/18 1:20,交易成功,87,0,福建省,厦门市,1
数据不吹牛,7helen94,2019/4/18 1:20,交易成功,119,0,天津,天津市,3
数据不吹牛,1wenwen19867,2019/4/18 1:22,交易成功,31,0,安徽省,铜陵市,1
数据不吹牛,izjyun,2019/4/18 1:22,交易成功,87,0,浙江省,杭州市,1
数据不吹牛,1ywd8704,2019/4/18 1:23,交易成功,101,0,北京,北京市,2
数据不吹牛,3tb8862703,2019/4/18 1:23,交易成功,129,0,浙江省,杭州市,1
数据不吹牛,2冰灵儿19,2019/4/18 1:24,交易成功,47,0,吉林省,吉林市,2
数据不吹牛,梨她子,2019/4/18 1:24,付款以后用户退款成功，交易自动关闭,211,0,河北省,石家庄市,1
数据不吹牛,0witty04,2019/4/18 1:24,交易成功,227,0,上海,上海市,1
数据不吹牛,3karol9041,2019/4/18 1:26,交易成功,89,0,云南省,昆明市,1
数据不吹牛,1hui8760,2019/4/18 1:27,交易成功,216,0,湖北省,武汉市,1
数据不吹牛,rzoeduansd,2019/4/18 1:27,交易成功,87,0,江苏省,南京市,1
数据不吹牛,喵乖猫,2019/4/18 1:28,交易成功,236,0,重庆,重庆市,1
数据不吹牛,z852416284l,2019/4/18 1:30,交易成功,164,0,河南省,郑州市,1
数据不吹牛,one猫,2019/4/18 1:30,交易成功,135,0,广东省,深圳市,1
数据不吹牛,完cjh你是如美,2019/4/18 1:32,交易成功,152,0,广东省,广州市,1
数据不吹牛,wwlbl,2019/4/18 1:33,交易成功,117,0,北京,北京市,2
数据不吹牛,ezhubabyhen,2019/4/18 1:33,交易成功,87,0,广西壮族自治区,桂林市,1
数据不吹牛,雨模特菲,2019/4/18 1:35,交易成功,44,0,天津,天津市,3
数据不吹牛,e蔻r,2019/4/18 1:35,交易成功,87,0,天津,天津市,1
数据不吹牛,1陈曦199000,2019/4/18 1:35,交易成功,87,0,上海,上海市,1
数据不吹牛,glinlinfa1,2019/4/18 1:36,交易成功,232,0,广东省,揭阳市,2
数据不吹牛,2遥遥878,2019/4/18 1:36,交易成功,117,0,辽宁省,沈阳市,2
数据不吹牛,ggreenlo,2019/4/18 1:37,交易成功,193,0,四川省,成都市,2
数据不吹牛,猪丢猪,2019/4/18 1:38,交易成功,136,0,浙江省,宁波市,1
数据不吹牛,1tb09036391,2019/4/18 1:44,交易成功,87,0,江西省,南昌市,1
数据不吹牛,wvernu,2019/4/18 1:44,交易成功,53,0,辽宁省,沈阳市,5
数据不吹牛,1tb09036391,2019/4/18 1:45,付款以后用户退款成功，交易自动关闭,87,0,江西省,南昌市,1
数据不吹牛,ykimdujini,2019/4/18 1:47,交易成功,89,0,北京,北京市,1
数据不吹牛,nyvo,2019/4/18 1:47,交易成功,161,0,四川省,雅安市,2
数据不吹牛,7ixix18,2019/4/18 1:48,交易成功,190,0,广东省,东莞市,2
数据不吹牛,_sm7呆,2019/4/18 1:48,交易成功,147,0,广东省,深圳市,1
数据不吹牛,1周子茵21,2019/4/18 1:49,交易成功,87,0,广东省,广州市,1
数据不吹牛,小古月胡,2019/4/18 1:50,交易成功,214,0,江西省,南昌市,1
数据不吹牛,aakur,2019/4/18 1:50,交易成功,142,0,四川省,成都市,4
数据不吹牛,0vertical3,2019/4/18 1:51,交易成功,85,0,北京,北京市,1
数据不吹牛,_lazybong,2019/4/18 1:56,交易成功,31,0,上海,上海市,1
数据不吹牛,tgreengos,2019/4/18 1:56,交易成功,154,0,广东省,广州市,1
数据不吹牛,ndongwangwanglg,2019/4/18 1:57,交易成功,258,0,甘肃省,兰州市,2
数据不吹牛,4tl6670,2019/4/18 1:59,交易成功,87,0,上海,上海市,1
数据不吹牛,2珍爱一生03,2019/4/18 2:04,交易成功,111,0,湖北省,十堰市,1
数据不吹牛,5hongshan6709554,2019/4/18 2:05,交易成功,89,0,广西壮族自治区,钦州市,1
数据不吹牛,ewhatcanie,2019/4/18 2:08,交易成功,117,0,上海,上海市,2
数据不吹牛,ewhatcanie,2019/4/18 2:08,交易成功,222,0,上海,上海市,3
数据不吹牛,1shifang51,2019/4/18 2:09,交易成功,132,0,上海,上海市,3
数据不吹牛,朱宝宝朱,2019/4/18 2:09,交易成功,38,0,上海,上海市,4
数据不吹牛,gqianzhiyo1,2019/4/18 2:11,交易成功,72,0,上海,上海市,1
数据不吹牛,2tongtong4,2019/4/18 2:13,交易成功,160,0,北京,北京市,1
数据不吹牛,草石草,2019/4/18 2:20,交易成功,96,0,重庆,重庆市,2
数据不吹牛,dbnux,2019/4/18 2:25,交易成功,89,0,北京,北京市,1
数据不吹牛,0sjz199001,2019/4/18 2:25,交易成功,51,0,广西壮族自治区,南宁市,2
数据不吹牛,橙橙橙橙橙9,2019/4/18 2:26,交易成功,85,0,北京,北京市,1
数据不吹牛,2莹莹我想1,2019/4/18 2:27,交易成功,183,0,上海,上海市,1
数据不吹牛,郭吾郭,2019/4/18 2:31,交易成功,192,0,河南省,开封市,1
数据不吹牛,9嘉怡妈9,2019/4/18 2:35,交易成功,168,0,重庆,重庆市,7
数据不吹牛,吻鱼,2019/4/18 2:38,交易成功,117,0,广西壮族自治区,贺州市,2
数据不吹牛,t烤鸭l,2019/4/18 2:40,交易成功,123,0,上海,上海市,1
数据不吹牛,1ruohui9,2019/4/18 2:43,交易成功,87,0,广东省,深圳市,1
数据不吹牛,7cmcm997,2019/4/18 2:46,交易成功,111,0,上海,上海市,3
数据不吹牛,z婷婷玉j,2019/4/18 2:47,交易成功,121,0,北京,北京市,2
数据不吹牛,1t_1486613090700_08,2019/4/18 2:48,交易成功,31,0,江苏省,无锡市,1
数据不吹牛,4tb_06012,2019/4/18 2:56,交易成功,169,0,北京,北京市,1
数据不吹牛,猪stephy猪,2019/4/18 2:57,交易成功,32,0,广东省,广州市,2
数据不吹牛,1ashley1,2019/4/18 2:57,交易成功,106,0,广东省,深圳市,2
数据不吹牛,nandre_on_le,2019/4/18 3:00,交易成功,235,0,北京,北京市,1
